loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
L000132,15.0,2021-07,2020-04,16.0,344.0,367000.0,350688.888888889,3.56,700-739,71-80,>50,IN,Cash-Out Refinance,Second Home,Condo,Servicer_D,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.288226,SystemA,Partial,1,1,1,0,60DPD,0,None
L000132,16.0,2021-08,2020-04,17.0,343.0,367000.0,349669.44444444455,3.56,700-739,71-80,>50,IN,Cash-Out Refinance,Second Home,Condo,Servicer_A,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.288262,SystemA,Missing,1,1,1,0,60DPD,0,None
L000132,17.0,2021-09,2020-04,18.0,342.0,367000.0,348650.0000000001,3.56,700-739,71-80,>50,IN,Cash-Out Refinance,Second Home,,Servicer_C,Prepaid,0.0,0.0,1.0,0.0,None,2026-08-25T20:24:24.288301,SystemA,Complete,1,1,1,0,Prepaid,0,None
L000259,0.0,2020-04,2020-04,1.0,359.0,333000.0,332075.0,3.08,<620,81-90,31-40,NJ,Cash-Out Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.288406,SystemA,Missing,0,1,1,0,Current,0,None
L000259,1.0,2020-05,2020-04,2.0,358.0,333000.0,331150.0,3.08,<620,81-90,31-40,NJ,Cash-Out Refinance,,2-4 Unit,Servicer_C,Current,0.0,1.0,0.0,0.0,None,2026-08-25T20:24:24.288446,SystemB,Partial,0,0,0,0,Current,0,None
L000259,2.0,2020-06,2020-04,3.0,357.0,333000.0,330225.0,3.08,<620,81-90,31-40,NJ,,Primary,2-4 Unit,Servicer_A,Current,0.0,1.0,0.0,0.0,None,2026-08-25T20:24:24.288487,SystemA,Under Review,0,0,1,0,Current,1,Document_Gap
L000259,3.0,2020-07,2020-04,4.0,356.0,333000.0,329300.0,3.08,<620,81-90,31-40,NJ,Cash-Out Refinance,Primary,2-4 Unit,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.288531,SystemA,Under Review,0,1,0,1,Current,0,None
L000259,4.0,2020-08,2020-04,,355.0,333000.0,328375.0,3.08,<620,81-90,31-40,NJ,Cash-Out Refinance,Primary,2-4 Unit,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.288569,SystemB,Complete,1,0,0,0,Current,0,None
L000259,5.0,2020-09,2020-04,6.0,354.0,333000.0,,3.08,<620,81-90,31-40,NJ,,Primary,2-4 Unit,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.288605,SystemB,Complete,0,0,0,0,Current,0,None
L000259,6.0,2020-10,2020-04,7.0,353.0,333000.0,326525.0,3.08,<620,81-90,31-40,NJ,Cash-Out Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.288643,SystemA,Complete,1,0,0,0,Current,0,None
L000259,7.0,2020-11,2020-04,8.0,,333000.0,325600.0,3.08,<620,81-90,31-40,NJ,,Primary,2-4 Unit,Servicer_C,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.288681,SystemB,Partial,1,1,0,0,30DPD,0,None
L000259,8.0,2020-12,2020-04,9.0,351.0,333000.0,324675.0,3.08,<620,81-90,31-40,NJ,Cash-Out Refinance,Primary,2-4 Unit,Servicer_B,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.288717,SystemB,Complete,1,1,1,0,60DPD,1,Balance_Discrepancy
L000259,9.0,2021-01,2020-04,10.0,350.0,333000.0,323750.0,3.08,<620,81-90,31-40,NJ,Cash-Out Refinance,Primary,2-4 Unit,Servicer_D,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.288763,SystemA,Missing,1,1,1,0,60DPD,0,None
L000259,10.0,2021-02,2020-04,11.0,349.0,333000.0,322825.0,3.08,<620,81-90,31-40,NJ,Cash-Out Refinance,Primary,2-4 Unit,Servicer_A,60DPD,60.0,0.0,,0.0,None,2026-08-25T20:24:24.288801,SystemA,Under Review,1,1,1,0,90DPD,0,None
L000259,11.0,2021-03,2020-04,12.0,348.0,333000.0,321900.0,3.08,<620,81-90,31-40,NJ,Cash-Out Refinance,Primary,2-4 Unit,Servicer_B,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.288840,SystemA,Missing,1,1,1,0,Default,0,None
L000259,12.0,2021-04,2020-04,13.0,,333000.0,320975.0,3.08,<620,81-90,31-40,NJ,Cash-Out Refinance,,2-4 Unit,Servicer_A,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.288879,SystemB,Missing,1,1,1,0,90DPD,0,None
L000259,13.0,2021-05,2020-04,14.0,346.0,333000.0,320050.0,3.08,<620,81-90,31-40,NJ,Cash-Out Refinance,Primary,2-4 Unit,Servicer_C,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.288920,SystemB,Complete,1,1,1,0,90DPD,0,None
L000259,14.0,2021-06,2020-04,15.0,345.0,333000.0,319125.0,3.08,<620,81-90,,NJ,Cash-Out Refinance,Primary,2-4 Unit,Servicer_B,Default,120.0,0.0,0.0,1.0,20-40%,2026-08-25T20:24:24.288963,SystemB,Complete,1,1,1,0,Default,0,None
L000259,15.0,2021-07,2020-04,16.0,344.0,333000.0,318200.0,3.08,<620,,31-40,NJ,Cash-Out Refinance,Primary,2-4 Unit,Servicer_A,Default,,0.0,0.0,1.0,20-40%,2026-08-25T20:24:24.289004,SystemA,Complete,1,1,1,0,Default,0,None
L000259,16.0,2021-08,2020-04,17.0,343.0,333000.0,317275.0,3.08,<620,81-90,31-40,NJ,Cash-Out Refinance,Primary,2-4 Unit,Servicer_D,Default,120.0,0.0,0.0,1.0,0-20%,2026-08-25T20:24:24.289044,SystemA,Under Review,1,1,1,0,Default,0,None
L000259,17.0,2021-09,2020-04,18.0,342.0,333000.0,316350.0,3.08,<620,81-90,31-40,NJ,Cash-Out Refinance,Primary,2-4 Unit,Servicer_B,Default,120.0,0.0,0.0,1.0,20-40%,2026-08-25T20:24:24.289083,SystemA,Complete,1,1,1,0,Default,0,None
L000259,18.0,2021-10,2020-04,19.0,,333000.0,315425.0,3.08,<620,81-90,31-40,NJ,Cash-Out Refinance,Primary,2-4 Unit,Servicer_B,Default,120.0,0.0,0.0,1.0,0-20%,2026-08-25T20:24:24.289122,SystemB,Missing,1,1,1,0,Default,0,None
L000259,19.0,2021-11,2020-04,20.0,340.0,333000.0,314500.0,3.08,<620,81-90,31-40,NJ,Cash-Out Refinance,Primary,2-4 Unit,Servicer_C,Default,120.0,1.0,0.0,1.0,,2026-08-25T20:24:24.289162,SystemA,Complete,1,1,1,0,Default,0,None
L000259,20.0,2021-12,2020-04,21.0,339.0,,313575.0,3.08,<620,81-90,31-40,NJ,,Primary,2-4 Unit,Servicer_C,Default,120.0,0.0,0.0,1.0,20-40%,2026-08-25T20:24:24.289201,SystemB,Missing,1,1,1,0,Default,0,None
L000458,0.0,2020-04,2020-04,1.0,359.0,411000.0,409858.3333333333,3.96,740-779,>95,31-40,WA,Refinance,Primary,Single Family,,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.289298,SystemA,Missing,0,0,0,0,Current,0,None
L000458,1.0,2020-05,2020-04,2.0,358.0,,408716.6666666666,3.96,740-779,>95,31-40,WA,,Primary,Single Family,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.289338,SystemB,Complete,0,0,0,0,Current,0,None
L000458,2.0,2020-06,2020-04,,357.0,411000.0,407574.99999999994,3.96,740-779,>95,31-40,WA,Refinance,Primary,Single Family,Servicer_C,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.289380,SystemB,Complete,0,0,0,1,Current,1,Status_Conflict
L000458,3.0,2020-07,2020-04,4.0,,411000.0,406433.33333333326,3.96,740-779,>95,31-40,WA,,Primary,Single Family,Servicer_C,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.289425,SystemA,Complete,1,1,1,0,Current,0,None
L000458,4.0,2020-08,2020-04,5.0,355.0,411000.0,405291.66666666657,3.96,740-779,>95,31-40,WA,Refinance,Primary,Single Family,Servicer_A,Current,0.0,,0.0,,None,2026-08-25T20:24:24.289484,SystemA,Under Review,0,0,0,1,Current,0,None
L000458,5.0,2020-09,2020-04,6.0,354.0,411000.0,404149.9999999999,3.96,740-779,>95,31-40,WA,Refinance,Primary,Single Family,Servicer_D,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.289525,SystemB,Complete,0,1,0,0,Current,0,None
L000458,6.0,2020-10,2020-04,7.0,353.0,,,3.96,740-779,>95,31-40,,Refinance,Primary,Single Family,Servicer_D,Current,0.0,1.0,0.0,0.0,None,2026-08-25T20:24:24.289564,SystemB,Missing,0,0,1,0,Current,0,None
L000458,7.0,2020-11,2020-04,8.0,352.0,411000.0,401866.6666666665,3.96,740-779,>95,31-40,WA,Refinance,Primary,Single Family,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.289605,SystemA,Missing,1,0,0,0,Current,0,None
L000458,8.0,2020-12,2020-04,9.0,351.0,411000.0,400724.9999999998,3.96,740-779,>95,31-40,WA,Refinance,Primary,Single Family,Servicer_C,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.289644,SystemA,Under Review,0,0,1,0,Current,0,None
L000458,9.0,2021-01,2020-04,10.0,350.0,411000.0,,3.96,740-779,>95,31-40,,Refinance,Primary,Single Family,Servicer_A,Current,0.0,0.0,0.0,,None,2026-08-25T20:24:24.289681,SystemB,Partial,1,1,0,0,Current,0,None
L000458,10.0,2021-02,2020-04,11.0,349.0,411000.0,398441.66666666645,3.96,740-779,>95,31-40,WA,Refinance,Primary,Single Family,Servicer_D,Current,0.0,0.0,,0.0,None,2026-08-25T20:24:24.289718,SystemA,Missing,0,0,0,0,Current,0,None
L000458,11.0,2021-03,2020-04,,348.0,411000.0,,,740-779,>95,31-40,WA,Refinance,Primary,Single Family,Servicer_C,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.289756,SystemA,Partial,1,1,1,0,30DPD,0,None
L000458,12.0,2021-04,2020-04,13.0,347.0,,396158.3333333331,,740-779,>95,31-40,WA,Refinance,Primary,Single Family,Servicer_B,Current,0.0,1.0,0.0,0.0,None,2026-08-25T20:24:24.289793,SystemB,Complete,0,1,0,0,30DPD,0,None
L000458,13.0,2021-05,2020-04,14.0,346.0,411000.0,395016.6666666664,3.96,740-779,>95,31-40,WA,Refinance,Primary,Single Family,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.289830,SystemB,Under Review,0,1,1,0,Current,0,None
L000458,14.0,2021-06,2020-04,15.0,345.0,411000.0,393874.9999999997,3.96,740-779,>95,31-40,WA,Refinance,Primary,Single Family,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.289868,SystemA,Under Review,0,1,0,0,Current,1,Status_Conflict
L000458,15.0,2021-07,2020-04,16.0,344.0,411000.0,392733.333333333,3.96,740-779,>95,31-40,WA,Refinance,Primary,,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.289913,,Partial,1,1,0,0,Current,0,None
L000458,16.0,2021-08,2020-04,17.0,343.0,411000.0,391591.66666666634,3.96,740-779,>95,31-40,WA,Refinance,Primary,Single Family,Servicer_A,Current,0.0,1.0,0.0,0.0,None,2026-08-25T20:24:24.289949,,Under Review,0,0,0,0,Current,0,None
L000458,17.0,2021-09,2020-04,18.0,342.0,411000.0,,3.96,740-779,>95,31-40,WA,Refinance,Primary,Single Family,Servicer_C,Current,0.0,0.0,,0.0,None,2026-08-25T20:24:24.289985,SystemB,Under Review,0,0,0,0,Current,0,None
L000458,18.0,2021-10,2020-04,19.0,341.0,411000.0,389308.33333333296,3.96,740-779,>95,31-40,WA,Refinance,Primary,Single Family,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.290022,SystemA,Complete,0,1,0,1,Current,0,None
L000458,19.0,2021-11,2020-04,20.0,340.0,411000.0,388166.6666666663,3.96,740-779,>95,31-40,WA,Refinance,Primary,Single Family,Servicer_A,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.290058,SystemA,Under Review,1,1,0,0,30DPD,0,None
L000458,20.0,2021-12,2020-04,21.0,339.0,,387024.9999999996,3.96,740-779,,31-40,WA,Refinance,,Single Family,Servicer_D,,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.290094,SystemA,Complete,1,1,0,0,30DPD,0,None
L000458,21.0,2022-01,2020-04,22.0,338.0,411000.0,385883.3333333329,3.96,,>95,31-40,WA,Refinance,Primary,Single Family,Servicer_B,30DPD,30.0,0.0,0.0,0.0,,2026-08-25T20:24:24.290131,SystemA,Complete,1,1,0,0,30DPD,0,None
L000458,22.0,2022-02,2020-04,23.0,337.0,,384741.6666666662,3.96,740-779,>95,31-40,WA,Refinance,Primary,Single Family,Servicer_D,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.290167,SystemA,Complete,1,1,0,0,30DPD,0,None
L000458,23.0,2022-03,2020-04,24.0,336.0,411000.0,383599.99999999953,3.96,740-779,>95,,WA,Refinance,Primary,Single Family,Servicer_B,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.290203,SystemA,Partial,1,1,1,0,Current,0,None
L000458,24.0,2022-04,2020-04,25.0,335.0,411000.0,382458.33333333285,3.96,740-779,>95,31-40,WA,Refinance,Primary,Single Family,Servicer_D,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.290238,SystemA,,1,1,0,0,30DPD,0,None
L000458,25.0,2022-05,2020-04,26.0,334.0,411000.0,381316.66666666616,3.96,740-779,>95,31-40,WA,Refinance,Primary,Single Family,Servicer_C,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.290273,SystemB,Missing,1,1,0,0,30DPD,0,None
L000458,26.0,2022-06,2020-04,27.0,333.0,411000.0,380174.9999999995,3.96,740-779,>95,31-40,WA,Refinance,Primary,Single Family,Servicer_C,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.290308,SystemB,Under Review,1,1,1,0,60DPD,0,None
L000458,27.0,2022-07,2020-04,28.0,332.0,411000.0,379033.3333333328,3.96,740-779,>95,31-40,WA,Refinance,,Single Family,,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.290344,SystemA,Missing,1,1,1,0,60DPD,0,None
L000458,28.0,2022-08,2020-04,29.0,331.0,411000.0,377891.6666666661,3.96,740-779,>95,31-40,WA,Refinance,Primary,Single Family,Servicer_D,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.290379,SystemB,Missing,1,1,1,0,60DPD,0,None
L000458,29.0,2022-09,2020-04,30.0,330.0,411000.0,376749.9999999994,3.96,740-779,>95,31-40,WA,Refinance,Primary,Single Family,Servicer_D,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.290414,SystemA,Partial,1,1,1,0,60DPD,0,None
L000133,0.0,2020-04,2020-04,1.0,359.0,179000.0,178502.77777777778,6.97,780+,81-90,>50,NY,Purchase,Investment,Single Family,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.290514,SystemB,Complete,1,0,0,0,Current,0,None
L000133,1.0,2020-05,2020-04,2.0,358.0,179000.0,178005.55555555556,6.97,780+,81-90,>50,NY,Purchase,Investment,Single Family,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.290554,SystemB,Under Review,0,0,0,0,Current,0,None
L000133,2.0,2020-06,2020-04,3.0,357.0,179000.0,177508.33333333334,6.97,780+,81-90,>50,NY,Purchase,Investment,Single Family,Servicer_D,,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.290592,SystemA,Complete,0,0,0,0,30DPD,0,None
L000133,3.0,2020-07,2020-04,4.0,356.0,,177011.11111111112,6.97,780+,81-90,>50,NY,Purchase,Investment,Single Family,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.290628,SystemB,Missing,0,0,0,0,Current,0,None
L000133,4.0,2020-08,2020-04,5.0,355.0,179000.0,176513.8888888889,6.97,780+,81-90,>50,NY,Purchase,Investment,Single Family,Servicer_D,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.290662,,Complete,1,0,0,0,Current,1,Document_Gap
L000133,5.0,2020-09,2020-04,6.0,354.0,179000.0,176016.6666666667,6.97,780+,81-90,>50,NY,Purchase,Investment,Single Family,Servicer_C,,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.290702,SystemA,Under Review,0,0,0,0,Current,0,None
L000133,6.0,2020-10,2020-04,7.0,353.0,179000.0,175519.44444444447,6.97,780+,81-90,>50,NY,Purchase,Investment,Single Family,Servicer_D,Current,0.0,0.0,0.0,0.0,,2026-08-25T20:24:24.290741,SystemB,Missing,0,0,0,0,Current,0,None
L000133,7.0,2020-11,2020-04,8.0,352.0,179000.0,175022.22222222225,6.97,780+,81-90,>50,NY,Purchase,Investment,Single Family,Servicer_C,Current,0.0,0.0,0.0,,None,2026-08-25T20:24:24.290778,,Missing,0,0,1,0,Current,0,None
L000133,8.0,2020-12,2020-04,9.0,351.0,179000.0,174525.00000000003,6.97,,81-90,>50,,Purchase,Investment,Single Family,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.290817,SystemA,,0,0,0,0,Current,0,None
L000133,9.0,2021-01,2020-04,10.0,350.0,179000.0,174027.7777777778,6.97,780+,81-90,>50,NY,Purchase,Investment,Single Family,Servicer_C,Current,0.0,0.0,0.0,0.0,,2026-08-25T20:24:24.290854,SystemA,Complete,0,0,0,0,Current,0,None
L000133,10.0,2021-02,2020-04,11.0,349.0,179000.0,173530.5555555556,6.97,780+,,>50,NY,Purchase,Investment,Single Family,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.290894,SystemA,Partial,1,0,0,1,Current,0,None
L000133,11.0,2021-03,2020-04,12.0,348.0,179000.0,173033.33333333337,6.97,780+,81-90,>50,NY,,Investment,Single Family,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.290929,SystemA,Complete,0,0,1,0,Current,0,None
L000133,12.0,2021-04,2020-04,,347.0,179000.0,172536.11111111115,6.97,780+,81-90,>50,,Purchase,Investment,Single Family,Servicer_C,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.290965,SystemA,Partial,0,0,0,0,Current,0,None
L000133,13.0,2021-05,2020-04,14.0,346.0,179000.0,172038.88888888893,6.97,780+,81-90,,NY,Purchase,Investment,Single Family,Servicer_A,30DPD,,0.0,0.0,0.0,None,2026-08-25T20:24:24.291001,SystemB,Partial,1,1,0,0,30DPD,0,None
L000133,14.0,2021-06,2020-04,15.0,345.0,179000.0,,6.97,780+,81-90,>50,NY,Purchase,Investment,Single Family,Servicer_D,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.291037,SystemA,Under Review,1,1,0,0,30DPD,0,None
L000133,15.0,2021-07,2020-04,16.0,344.0,179000.0,171044.4444444445,6.97,780+,81-90,>50,NY,Purchase,Investment,,Servicer_B,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.291072,SystemB,Partial,1,1,0,0,30DPD,0,None
L000133,16.0,2021-08,2020-04,17.0,343.0,179000.0,170547.22222222228,6.97,780+,81-90,>50,NY,Purchase,Investment,Single Family,Servicer_B,30DPD,30.0,0.0,0.0,,None,2026-08-25T20:24:24.291107,SystemB,Missing,1,1,0,0,60DPD,0,None
L000133,17.0,2021-09,2020-04,18.0,342.0,179000.0,170050.00000000006,6.97,780+,81-90,>50,NY,Purchase,Investment,Single Family,Servicer_A,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.291141,SystemB,Complete,1,1,0,0,30DPD,0,None
L000133,18.0,2021-10,2020-04,19.0,341.0,179000.0,169552.77777777784,6.97,780+,81-90,>50,NY,Purchase,Investment,Single Family,Servicer_B,30DPD,30.0,,0.0,0.0,None,2026-08-25T20:24:24.291176,,Under Review,1,1,0,0,30DPD,0,None
L000133,19.0,2021-11,2020-04,,340.0,179000.0,169055.55555555562,6.97,780+,81-90,>50,NY,Purchase,Investment,Single Family,,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.291211,,Missing,1,1,0,0,30DPD,0,None
L000133,20.0,2021-12,2020-04,21.0,339.0,179000.0,168558.3333333334,6.97,780+,81-90,>50,NY,Purchase,Investment,Single Family,Servicer_D,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.291246,SystemB,Missing,1,1,0,0,30DPD,0,None
L000133,21.0,2022-01,2020-04,22.0,338.0,179000.0,168061.11111111118,6.97,,81-90,>50,NY,Purchase,,Single Family,Servicer_C,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.291283,SystemA,Partial,1,1,0,0,30DPD,0,None
L000133,22.0,2022-02,2020-04,23.0,337.0,179000.0,167563.88888888896,6.97,780+,81-90,>50,NY,Purchase,Investment,Single Family,Servicer_A,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.291319,SystemA,Partial,1,1,0,0,30DPD,0,None
L000133,23.0,2022-03,2020-04,24.0,336.0,179000.0,167066.66666666674,6.97,,81-90,>50,NY,Purchase,Investment,Single Family,Servicer_B,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.291356,SystemB,Partial,1,1,0,0,30DPD,0,None
L000133,24.0,2022-04,2020-04,25.0,335.0,179000.0,166569.44444444453,6.97,780+,81-90,>50,NY,Purchase,Investment,Single Family,Servicer_C,30DPD,30.0,,0.0,0.0,None,2026-08-25T20:24:24.291393,SystemA,Under Review,1,1,0,0,30DPD,0,None
L000417,0.0,2020-05,2020-05,1.0,359.0,461000.0,459719.44444444444,6.68,620-659,<=60,31-40,VA,Refinance,Investment,2-4 Unit,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.291509,SystemA,Missing,0,0,1,0,Current,0,None
L000417,1.0,2020-06,2020-05,2.0,358.0,461000.0,458438.8888888889,,620-659,<=60,31-40,VA,Refinance,Investment,2-4 Unit,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.291551,SystemB,Complete,0,1,0,0,30DPD,0,None
L000417,2.0,2020-07,2020-05,,357.0,461000.0,457158.3333333333,6.68,620-659,<=60,31-40,VA,Refinance,Investment,2-4 Unit,Servicer_D,Current,,0.0,0.0,0.0,None,2026-08-25T20:24:24.291590,SystemA,Complete,1,1,0,0,Current,1,Payment_Anomaly
L000417,3.0,2020-08,2020-05,4.0,356.0,461000.0,455877.77777777775,6.68,620-659,<=60,31-40,VA,Refinance,Investment,2-4 Unit,Servicer_B,Current,0.0,,0.0,0.0,None,2026-08-25T20:24:24.291633,SystemA,Complete,0,0,1,0,Current,0,None
L000417,4.0,2020-09,2020-05,5.0,355.0,461000.0,454597.2222222222,6.68,,<=60,31-40,VA,Refinance,Investment,2-4 Unit,Servicer_D,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.291670,SystemA,Missing,1,1,0,0,30DPD,0,None
L000417,5.0,2020-10,2020-05,6.0,354.0,461000.0,453316.6666666666,6.68,620-659,<=60,31-40,VA,Refinance,Investment,2-4 Unit,Servicer_D,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.291706,SystemA,Partial,1,1,0,0,30DPD,0,None
L000417,6.0,2020-11,2020-05,7.0,353.0,461000.0,452036.11111111107,6.68,620-659,<=60,31-40,VA,Refinance,Investment,2-4 Unit,Servicer_A,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.291743,SystemA,Complete,1,1,0,0,30DPD,1,Payment_Anomaly
L000417,7.0,2020-12,2020-05,,352.0,461000.0,450755.5555555555,6.68,620-659,<=60,31-40,VA,Refinance,Investment,2-4 Unit,Servicer_C,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.291785,SystemB,Complete,1,1,0,0,30DPD,0,None
L000417,8.0,2021-01,2020-05,9.0,,461000.0,449474.99999999994,6.68,620-659,<=60,31-40,VA,Refinance,Investment,2-4 Unit,Servicer_D,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.291822,,Missing,1,1,1,0,60DPD,0,None
L000417,9.0,2021-02,2020-05,10.0,350.0,461000.0,448194.4444444444,6.68,620-659,<=60,31-40,VA,Refinance,Investment,2-4 Unit,Servicer_A,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.291860,SystemA,Complete,1,1,1,0,90DPD,0,None
L000417,10.0,2021-03,2020-05,11.0,349.0,461000.0,446913.8888888888,6.68,620-659,<=60,31-40,VA,Refinance,Investment,2-4 Unit,Servicer_B,60DPD,60.0,0.0,,0.0,None,2026-08-25T20:24:24.291896,SystemB,Partial,1,1,1,0,60DPD,0,None
L000377,0.0,2020-05,2020-05,1.0,359.0,389000.0,,6.09,,<=60,31-40,PA,Cash-Out Refinance,Second Home,2-4 Unit,Servicer_C,Current,0.0,0.0,,0.0,None,2026-08-25T20:24:24.292006,SystemB,Missing,0,0,0,0,Current,0,None
L000377,1.0,2020-06,2020-05,2.0,358.0,389000.0,386838.8888888889,6.09,740-779,<=60,31-40,PA,Cash-Out Refinance,Second Home,2-4 Unit,Servicer_B,,0.0,1.0,0.0,0.0,None,2026-08-25T20:24:24.292183,SystemB,Missing,0,0,0,0,Current,0,None
L000377,2.0,2020-07,2020-05,3.0,357.0,389000.0,385758.3333333333,6.09,740-779,<=60,31-40,PA,Cash-Out Refinance,Second Home,2-4 Unit,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.292249,SystemB,Partial,0,0,0,0,Current,0,None
L000377,3.0,2020-08,2020-05,4.0,356.0,389000.0,384677.77777777775,6.09,740-779,<=60,31-40,PA,,Second Home,2-4 Unit,Servicer_A,Current,0.0,,0.0,0.0,None,2026-08-25T20:24:24.292297,SystemA,Partial,0,0,0,1,Current,0,None
L000377,4.0,2020-09,2020-05,,355.0,389000.0,383597.2222222222,6.09,740-779,<=60,31-40,PA,Cash-Out Refinance,Second Home,2-4 Unit,Servicer_C,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.292362,SystemA,Missing,0,1,0,0,Current,0,None
L000377,5.0,2020-10,2020-05,6.0,354.0,389000.0,382516.6666666666,,740-779,<=60,31-40,PA,Cash-Out Refinance,,2-4 Unit,Servicer_D,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.292406,SystemB,Partial,0,0,0,0,Current,0,None
L000377,6.0,2020-11,2020-05,7.0,353.0,389000.0,381436.11111111107,6.09,740-779,<=60,31-40,PA,Cash-Out Refinance,Second Home,2-4 Unit,Servicer_C,Current,0.0,,,0.0,None,2026-08-25T20:24:24.292458,SystemB,Under Review,0,0,0,0,Current,0,None
L000377,7.0,2020-12,2020-05,8.0,352.0,389000.0,380355.5555555555,6.09,740-779,<=60,31-40,PA,Cash-Out Refinance,Second Home,,Servicer_D,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.292510,SystemB,Under Review,0,0,0,0,Current,0,None
